Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_1_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 04/23  22:00:00,,,,,,,,,0.0,0.0,9163395.15478575 
 04/23  23:00:00,,,,,,,,,0.0,0.0,9173634.670544153 
 04/23  24:00:00,12.921875,5.4484375,9.176193583358803,73.55729166666667,206.39583333333334,172.9298077796058,10.873941077266084,53798252.94668454,0.0,0.0,8167725.111398552 
 04/24  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 04/24  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 04/24  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 04/24  04:00:00,,,,,,,,,0.0,0.0,7220417.181789626 
 04/24  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 04/24  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 04/24  07:00:00,,,,,,,,,0.0,0.0,7767426.047567155 
 04/24  08:00:00,,,,,,,,,7305363.506063584,420502.4656461537,7766969.458761349 
 04/24  09:00:00,,,,,,,,,4032241.8054328025,500266.09087259416,11840032.347416092 
 04/24  10:00:00,,,,,,,,,1406348.20342284,638288.3145486028,8202502.432691825 
 04/24  11:00:00,,,,,,,,,369124.0474958609,849419.3257595478,7375321.570907568 
 04/24  12:00:00,,,,,,,,,19773.2127714944,1009186.9292642204,4566240.878071144 
 04/24  13:00:00,,,,,,,,,0.0,1290982.896562377,7375205.79391548 
 04/24  14:00:00,,,,,,,,,0.0,6682246.524042977,5813886.2077926025 
 04/24  15:00:00,,,,,,,,,0.0,16913385.666864216,6127495.186898312 
 04/24  16:00:00,,,,,,,,,0.0,26908041.277257513,7375125.781132104 
 04/24  17:00:00,,,,,,,,,12543.26391959153,32914515.196277995,4566240.878071144 
 04/24  18:00:00,,,,,,,,,406201.40940439847,31391477.675063625,7843488.543727508 
 04/24  19:00:00,,,,,,,,,974610.5026866947,17469841.653385594,9696022.209108703 
 04/24  20:00:00,,,,,,,,,0.0,402185.84202093014,9269107.863584643 
 04/24  21:00:00,,,,,,,,,0.0,0.0,7843728.164022285 
 04/24  22:00:00,,,,,,,,,0.0,0.0,7768038.525453662 
 04/24  23:00:00,,,,,,,,,0.0,0.0,7767310.230726356 
 04/24  24:00:00,11.3453125,4.577083333333333,7.90937310896354,65.53125,286.9895833333333,172.97517493723163,11.167747965307166,51474048.67417193,0.0,0.0,7767404.797460761 
 04/25  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 04/25  02:00:00,,,,,,,,,0.0,0.0,7220921.206648173 
 04/25  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 04/25  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 04/25  05:00:00,,,,,,,,,0.0,0.0,5824755.310602584 
 04/25  06:00:00,,,,,,,,,0.0,0.0,5961832.173251116 
 04/25  07:00:00,,,,,,,,,0.0,0.0,7767980.437473854 
 04/25  08:00:00,,,,,,,,,6966099.204614458,442036.28150388703,7767442.852930753 
 04/25  09:00:00,,,,,,,,,4047972.381278207,531271.1481558143,8779180.77775438 
 04/25  10:00:00,,,,,,,,,2359907.5756693827,547393.7396855906,11263310.981193468 
 04/25  11:00:00,,,,,,,,,1461937.0568030186,521533.51036591514,4566240.878071144 
 04/25  12:00:00,,,,,,,,,1099150.1926121777,517467.30960267654,7375623.116513494 
 04/25  13:00:00,,,,,,,,,673503.544719585,562127.1040222921,5069568.25486658 
 04/25  14:00:00,,,,,,,,,430186.58327264385,619246.645935438,6872096.636061953 
 04/25  15:00:00,,,,,,,,,469171.26551146014,2532504.7182804104,7375275.4504021015 
 04/25  16:00:00,,,,,,,,,591570.0094099789,4363129.832715496,4566240.878071144 
 04/25  17:00:00,,,,,,,,,724242.1262649756,4882051.164021915,7375177.283537763 
 04/25  18:00:00,,,,,,,,,1055413.9267806832,5917137.488985875,7844354.892589348 
 04/25  19:00:00,,,,,,,,,1487039.1048046786,2578725.475816756,7843572.569404336 
 04/25  20:00:00,,,,,,,,,0.0,0.0,7843311.05105062 
 04/25  21:00:00,,,,,,,,,0.0,0.0,8775387.085374353 
 04/25  22:00:00,,,,,,,,,0.0,0.0,9173595.443699569 
 04/25  23:00:00,,,,,,,,,113886.25836610966,0.0,8652530.91786601 
 04/25  24:00:00,8.776041666666668,5.333854166666666,7.058765013857422,90.31770833333333,70.71875,173.01874615722087,11.458425282232021,53815262.7118305,421097.95735239465,0.0,7767396.588609615 
 04/26  01:00:00,,,,,,,,,679187.3824992841,0.0,4566240.878071144 
 04/26  02:00:00,,,,,,,,,837709.4038472844,0.0,4566240.878071144 
 04/26  03:00:00,,,,,,,,,915494.6212251637,0.0,5619669.451235656 
 04/26  04:00:00,,,,,,,,,1008309.9640134647,0.0,6166945.182852826 
 04/26  05:00:00,,,,,,,,,1251621.792879533,0.0,4566240.878071144 
 04/26  06:00:00,,,,,,,,,986265.7848462475,0.0,4566240.878071144 
 04/26  07:00:00,,,,,,,,,397701.1208573234,0.0,7767277.529447665 
 04/26  08:00:00,,,,,,,,,18898558.403175447,181932.89886906403,8557005.350673229 
 04/26  09:00:00,,,,,,,,,12669066.34368773,130530.75993030073,10943785.234910611 
 04/26  10:00:00,,,,,,,,,10311953.106416233,133061.09853658552,8202347.980259005 
 04/26  11:00:00,,,,,,,,,8629949.23044847,133249.14743235914,7375779.472209936 
 04/26  12:00:00,,,,,,,,,7588452.50543934,128292.55312188396,4566240.878071144 
 04/26  13:00:00,,,,,,,,,6344137.616998877,124432.23632552454,7375803.155160611 
 04/26  14:00:00,,,,,,,,,3525733.7951719975,114551.44593246559,7375713.559918634 
 04/26  15:00:00,,,,,,,,,2708093.270955093,93888.62184491917,4566240.878071144 
 04/26  16:00:00,,,,,,,,,2995971.2998678414,2684411.820759245,7375495.501495909 
 04/26  17:00:00,,,,,,,,,3315811.7917313385,8485550.10256122,4566240.878071144 
 04/26  18:00:00,,,,,,,,,3779932.704992327,8802251.314652512,8672363.137360342 
 04/26  19:00:00,,,,,,,,,4300059.669933907,1384305.8743672753,10181044.101700613 
 04/26  20:00:00,,,,,,,,,0.0,0.0,7954878.176258247 
 04/26  21:00:00,,,,,,,,,61822.618646161034,0.0,7843686.466470889 
 04/26  22:00:00,,,,,,,,,770569.8965878093,0.0,7767452.103484765 
 04/26  23:00:00,,,,,,,,,1312277.884548848,0.0,7767418.033377176 
 04/26  24:00:00,9.174999999999999,4.089583333333334,6.701133014848089,77.015625,236.1875,173.06047520655852,11.745893915603162,51379751.283259265,1573080.14630019,0.0,7768043.027348074 
 04/27  01:00:00,,,,,,,,,1163268.6665833644,0.0,6592752.945623164 
 04/27  02:00:00,,,,,,,,,723546.6139225243,0.0,5194033.720779179 
 04/27  03:00:00,,,,,,,,,731496.3278017371,0.0,4566240.878071144 
 04/27  04:00:00,,,,,,,,,792126.9121075768,0.0,4566240.878071144 
 04/27  05:00:00,,,,,,,,,955762.9763680003,0.0,7220932.3223772375 
 04/27  06:00:00,,,,,,,,,492473.5405592932,0.0,4566240.878071144 
 04/27  07:00:00,,,,,,,,,0.0,0.0,7767425.8727598265 
 04/27  08:00:00,,,,,,,,,12142777.364340821,0.0,7767481.81209342 
 04/27  09:00:00,,,,,,,,,6613655.979994975,42365.4346695945,9763101.219644928 
 04/27  10:00:00,,,,,,,,,4267848.232447867,86389.60493554313,10277983.796569657 
 04/27  11:00:00,,,,,,,,,1857747.401978721,150113.48518088888,4566240.878071144 
 04/27  12:00:00,,,,,,,,,620103.3211442063,181005.7039250015,7375740.830453837 
 04/27  13:00:00,,,,,,,,,205942.86959891435,211329.3997082843,7375764.579648905 
 04/27  14:00:00,,,,,,,,,81280.24487149851,360160.5725397491,4566240.878071144 
 04/27  15:00:00,,,,,,,,,87686.94990575241,2909315.586790709,7375788.2380012125 
 04/27  16:00:00,,,,,,,,,253551.36000021122,6088035.498221923,4566240.878071144 
 04/27  17:00:00,,,,,,,,,709292.583838957,7843207.654654363,7375811.9155861335 
 04/27  18:00:00,,,,,,,,,1159147.7351607182,7621953.051302521,7843500.262866022 
 04/27  19:00:00,,,,,,,,,1545527.5796438754,4494773.476847513,7844265.462667208 
 04/27  20:00:00,,,,,,,,,0.0,0.0,7843424.340963943 
 04/27  21:00:00,,,,,,,,,0.0,0.0,10095286.322080608 
 04/27  22:00:00,,,,,,,,,0.0,0.0,8769441.531542996 
 04/27  23:00:00,,,,,,,,,0.0,0.0,7767458.301627902 
 04/27  24:00:00,8.304687499999998,3.234375,5.9078628633338015,93.32552083333333,134.91666666666666,173.1003178710789,12.030075198171195,53842620.985575385,0.0,0.0,7767276.7584115155 
 04/28  01:00:00,,,,,,,,,181976.91581491148,0.0,4566240.878071144 
 04/28  02:00:00,,,,,,,,,523387.61668431683,0.0,4566240.878071144 
 04/28  03:00:00,,,,,,,,,713735.8413803703,0.0,7220898.95828424 
 04/28  04:00:00,,,,,,,,,830543.431843052,0.0,4566240.878071144 
 04/28  05:00:00,,,,,,,,,983588.2177698079,0.0,4566240.878071144 
 04/28  06:00:00,,,,,,,,,524262.21739893616,0.0,4566240.878071144 
 04/28  07:00:00,,,,,,,,,0.0,0.0,8430932.450396985 
 04/28  08:00:00,,,,,,,,,12003824.578700759,0.0,9174491.905689852 
 04/28  09:00:00,,,,,,,,,5298153.782422535,20840.589211285453,9489210.56190199 
 04/28  10:00:00,,,,,,,,,2464114.45171194,68393.45532982613,8203165.194618336 
 04/28  11:00:00,,,,,,,,,700419.2960628958,141054.62207103363,7375810.127405196 
 04/28  12:00:00,,,,,,,,,215076.35739418492,191165.48409547532,7375643.921451658 
 04/28  13:00:00,,,,,,,,,47096.43642371025,270680.4437929406,4566240.878071144 
 04/28  14:00:00,,,,,,,,,0.0,4338686.582817838,7375470.8868470695 
 04/28  15:00:00,,,,,,,,,0.0,15039541.330964675,4566240.878071144 
 04/28  16:00:00,,,,,,,,,0.0,25054568.57626405,7375287.1537332 
 04/28  17:00:00,,,,,,,,,110188.53468999788,30717694.750672206,5604814.217128471 
 04/28  18:00:00,,,,,,,,,727069.8380469448,28203041.352799453,9912829.242009351 
 04/28  19:00:00,,,,,,,,,1270323.7572731245,17571317.86682805,7843454.925929846 
 04/28  20:00:00,,,,,,,,,0.0,272330.80657553417,7843545.356038385 
 04/28  21:00:00,,,,,,,,,0.0,0.0,7843797.869815018 
 04/28  22:00:00,,,,,,,,,0.0,0.0,7767487.995096618 
 04/28  23:00:00,,,,,,,,,0.0,0.0,7767257.198656375 
 04/28  24:00:00,8.488541666666668,3.991666666666667,6.273861910578655,94.15885416666667,226.01041666666666,173.1382320253753,12.310890925100749,51070950.716327496,0.0,0.0,7767497.758126305 
 04/29  01:00:00,,,,,,,,,0.0,0.0,7220920.484034898 
 04/29  02:00:00,,,,,,,,,72331.63532084375,0.0,4566240.878071144 
 04/29  03:00:00,,,,,,,,,260751.65746363203,0.0,4566240.878071144 
 04/29  04:00:00,,,,,,,,,479724.8925914112,0.0,7220348.057605664 
 04/29  05:00:00,,,,,,,,,615590.0841029418,0.0,4566240.878071144 
 04/29  06:00:00,,,,,,,,,321584.72852136416,0.0,4566240.878071144 
 04/29  07:00:00,,,,,,,,,0.0,0.0,7768017.685403784 
 04/29  08:00:00,,,,,,,,,10900077.198689453,5889.764561454035,7767417.842113762 
 04/29  09:00:00,,,,,,,,,5726199.571031349,34534.66256182429,11800267.714175042 
 04/29  10:00:00,,,,,,,,,3649030.80997031,63262.5395074932,8242757.706375079 
 04/29  11:00:00,,,,,,,,,1584454.6038221875,104825.99751059429,7375136.451968557 
 04/29  12:00:00,,,,,,,,,680105.3341990099,153448.53032638278,4566240.878071144 
 04/29  13:00:00,,,,,,,,,96341.63891091784,265311.7567915338,7375127.239341628 
 04/29  14:00:00,,,,,,,,,0.0,1831660.3325771713,4566240.878071144 
 04/29  15:00:00,,,,,,,,,15479.911254254323,3440132.8214636017,7375168.523363801 
 04/29  16:00:00,,,,,,,,,128580.21036896842,6727755.187324014,6687972.068168476 
 04/29  17:00:00,,,,,,,,,518543.50868339965,11455185.22591569,5253529.270074757 
 04/29  18:00:00,,,,,,,,,1103453.6701295667,11870875.862689119,7844352.566990241 
 04/29  19:00:00,,,,,,,,,1544591.4108510376,9560770.560673624,8149957.050078688 
 04/29  20:00:00,,,,,,,,,0.0,0.0,10181125.328053243 
 04/29  21:00:00,,,,,,,,,0.0,0.0,8476918.234966077 
 04/29  22:00:00,,,,,,,,,0.0,0.0,7767290.894226243 
 04/29  23:00:00,,,,,,,,,0.0,0.0,7767982.933039455 
 04/29  24:00:00,8.251041666666667,3.8885416666666663,6.13768303789681,111.8046875,64.52604166666667,173.17417770294037,12.588263372802254,53864450.98667298,0.0,0.0,7767435.740493393 
 04/30  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 04/30  02:00:00,,,,,,,,,36901.91867678967,0.0,7220934.923404219 
 04/30  03:00:00,,,,,,,,,125706.76655853973,0.0,4566240.878071144 
 04/30  04:00:00,,,,,,,,,294888.1598165492,0.0,4566240.878071144 
 04/30  05:00:00,,,,,,,,,574071.5347634839,0.0,4566240.878071144 
 04/30  06:00:00,,,,,,,,,306351.58443592186,0.0,7220368.108563613 
 04/30  07:00:00,,,,,,,,,0.0,0.0,7767219.485143169 
 04/30  08:00:00,,,,,,,,,9448494.291839052,15929.445568826308,7767923.225432901 
 04/30  09:00:00,,,,,,,,,4765218.095673715,53306.35121928575,8202706.909941726 
 04/30  10:00:00,,,,,,,,,2956985.3489987236,79452.11248542281,11840352.68412175 
 04/30  11:00:00,,,,,,,,,5947907.725987104,35388.11914513944,4566240.878071144 
 04/30  12:00:00,,,,,,,,,7153023.825850857,0.0,7375263.305402216 
 04/30  13:00:00,,,,,,,,,6925561.009415744,0.0,4566240.878071144 
 04/30  14:00:00,,,,,,,,,6004744.2230316885,0.0,7375170.21295223 
 04/30  15:00:00,,,,,,,,,5525331.125397855,0.0,5940158.249126839 
 04/30  16:00:00,,,,,,,,,4514105.674201289,0.0,6001210.271094862 
 04/30  17:00:00,,,,,,,,,3244681.061743016,0.0,7375240.707737109 
 04/30  18:00:00,,,,,,,,,3636204.4783651982,0.0,7843736.004022619 
 04/30  19:00:00,,,,,,,,,4719413.913996207,0.0,7843480.159213999 
 04/30  20:00:00,,,,,,,,,0.0,0.0,7843303.380918871 
 04/30  21:00:00,,,,,,,,,47816.59432933805,0.0,7843703.888049323 
 04/30  22:00:00,,,,,,,,,418329.7937150249,0.0,8504074.37529434 
 04/30  23:00:00,,,,,,,,,590890.4301767917,0.0,9173625.515176203 
 04/30  24:00:00,8.310416666666669,4.505729166666667,6.467663342252055,86.234375,94.875,173.20811716632713,12.862115319377828,53795585.47191589,669502.4900574845,0.0,8826737.146257823 
 05/01  01:00:00,,,,,,,,,446551.34344734135,0.0,4566240.878071144 
 05/01  02:00:00,,,,,,,,,267169.45350089367,0.0,4566240.878071144 
 05/01  03:00:00,,,,,,,,,352212.19028656464,0.0,4566240.878071144 
 05/01  04:00:00,,,,,,,,,464300.1626991573,0.0,7220462.223542452 
 05/01  05:00:00,,,,,,,,,554780.7873471787,0.0,4566240.878071144 
 05/01  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/01  07:00:00,,,,,,,,,0.0,0.0,7767556.7788078245 
 05/01  08:00:00,,,,,,,,,9742566.556442877,11063.713710019549,7767077.59180827 
 05/01  09:00:00,,,,,,,,,4185000.2023147135,83504.09635752006,11840315.44662797 
 05/01  10:00:00,,,,,,,,,2055943.3231533812,195769.07314813268,8202763.345360137 
 05/01  11:00:00,,,,,,,,,514644.2413017222,347643.5795862519,7375756.254843947 
 05/01  12:00:00,,,,,,,,,45105.98054315997,525215.0364150257,4566240.878071144 
 05/01  13:00:00,,,,,,,,,0.0,626765.8076360306,7375779.98037944 
 05/01  14:00:00,,,,,,,,,0.0,4176590.313096125,4566240.878071144 
 05/01  15:00:00,,,,,,,,,0.0,14246929.520931978,7375803.632109383 
 05/01  16:00:00,,,,,,,,,4136.754965719388,25269020.09286791,7375708.654880318 
 05/01  17:00:00,,,,,,,,,211423.9654879166,27959233.587962,4566240.878071144 
 05/01  18:00:00,,,,,,,,,751879.9074547912,22155065.320734464,7843724.5590042 
 05/01  19:00:00,,,,,,,,,976018.0929374802,13026434.345611364,9096203.07728028 
 05/01  20:00:00,,,,,,,,,0.0,18239.523272732164,9868513.498895638 
 05/01  21:00:00,,,,,,,,,0.0,0.0,7843698.391777497 
 05/01  22:00:00,,,,,,,,,0.0,0.0,7767907.6592701515 
 05/01  23:00:00,,,,,,,,,0.0,0.0,7767681.284464952 
 05/01  24:00:00,10.603124999999999,7.014583333333333,8.714104869829344,89.84635416666667,234.828125,173.24001497711004,13.132370066683748,51476676.879859775,0.0,0.0,7767209.314374494 
 05/02  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/02  02:00:00,,,,,,,,,0.0,0.0,7220597.573475024 
 05/02  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/02  04:00:00,,,,,,,,,118922.11961713113,0.0,4566240.878071144 
 05/02  05:00:00,,,,,,,,,236610.4306120075,0.0,4566240.878071144 
 05/02  06:00:00,,,,,,,,,0.0,0.0,7220558.494789967 
 05/02  07:00:00,,,,,,,,,0.0,0.0,7767704.467067749 
 05/02  08:00:00,,,,,,,,,7529418.2337245345,97534.77023729697,7767933.836443425 
 05/02  09:00:00,,,,,,,,,3880378.5804036213,190089.90698125263,8331312.331322459 
 05/02  10:00:00,,,,,,,,,1421448.2208497708,397731.92249426537,11711698.744721126 
 05/02  11:00:00,,,,,,,,,448550.7772354186,664145.9238886992,4566240.878071144 
 05/02  12:00:00,,,,,,,,,38619.57302472565,887017.6027650933,7375717.308246683 
 05/02  13:00:00,,,,,,,,,0.0,1472438.6088249495,4566240.878071144 
 05/02  14:00:00,,,,,,,,,0.0,6961448.287769152,7375741.093542097 
 05/02  15:00:00,,,,,,,,,0.0,14834127.43161433,7375764.842332836 
 05/02  16:00:00,,,,,,,,,0.0,20595841.317415413,4566240.878071144 
 05/02  17:00:00,,,,,,,,,0.0,20819894.862663385,7375788.554700142 
 05/02  18:00:00,,,,,,,,,0.0,17196307.80884447,7844258.19772381 
 05/02  19:00:00,,,,,,,,,74571.51541143002,10671209.313189281,7843453.229535427 
 05/02  20:00:00,,,,,,,,,0.0,0.0,7843758.494912801 
 05/02  21:00:00,,,,,,,,,0.0,0.0,8176872.305234401 
 05/02  22:00:00,,,,,,,,,0.0,0.0,9173788.844357196 
 05/02  23:00:00,,,,,,,,,0.0,0.0,9173767.841981864 
 05/02  24:00:00,10.633333333333331,5.379166666666666,7.990809812306078,87.47395833333333,228.875,173.2698380654111,13.398951464005592,53805496.96325546,0.0,0.0,7831264.281550722 
 05/03  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/03  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/03  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/03  04:00:00,,,,,,,,,0.0,0.0,7220755.674098768 
 05/03  05:00:00,,,,,,,,,64868.137135583704,0.0,4566240.878071144 
 05/03  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/03  07:00:00,,,,,,,,,0.0,0.0,7767418.401818953 
 05/03  08:00:00,,,,,,,,,5937995.085869307,550033.99945953,7976103.355602134 
 05/03  09:00:00,,,,,,,,,2370396.7140038125,831937.5829389361,11602840.083335984 
 05/03  10:00:00,,,,,,,,,638993.7218940959,1135079.6846172898,8202388.455745226 
 05/03  11:00:00,,,,,,,,,72567.0807307474,1356365.6589044905,7375141.916369708 
 05/03  12:00:00,,,,,,,,,0.0,1796843.1113862891,4566240.878071144 
 05/03  13:00:00,,,,,,,,,0.0,3137493.974766379,7375208.98414997 
 05/03  14:00:00,,,,,,,,,0.0,9684119.63316058,6831209.347848972 
 05/03  15:00:00,,,,,,,,,0.0,20776781.215627518,5110358.198188822 
 05/03  16:00:00,,,,,,,,,0.0,29287584.266123123,7375495.070603875 
 05/03  17:00:00,,,,,,,,,0.0,34768421.313909635,4566240.878071144 
 05/03  18:00:00,,,,,,,,,0.0,34950052.462223284,7843455.662445923 
 05/03  19:00:00,,,,,,,,,0.0,25684852.49684574,10129199.487361157 
 05/03  20:00:00,,,,,,,,,0.0,1820947.873390939,8836126.024189388 
 05/03  21:00:00,,,,,,,,,0.0,0.0,7843653.865553768 
 05/03  22:00:00,,,,,,,,,0.0,0.0,7767948.415160814 
 05/03  23:00:00,,,,,,,,,0.0,0.0,7767206.02992534 
 05/03  24:00:00,11.76041666666667,6.091145833333332,8.745636149736626,70.94010416666667,329.6380208333333,173.29755579874578,13.661783933335842,51449510.03009153,0.0,0.0,7767708.210467904 
 05/04  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/04  02:00:00,,,,,,,,,0.0,0.0,7220368.0565669965 
 05/04  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/04  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/04  05:00:00,,,,,,,,,31438.771823263087,0.0,7220918.189453017 
 05/04  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/04  07:00:00,,,,,,,,,0.0,0.0,7768075.167146843 
 05/04  08:00:00,,,,,,,,,5124540.875793688,1313066.0703289076,7767253.650014952 
 05/04  09:00:00,,,,,,,,,1675368.2423176747,1401399.7924746906,9102465.089060195 
 05/04  10:00:00,,,,,,,,,547349.34798292,1496762.082636545,10939411.145381022 
 05/04  11:00:00,,,,,,,,,4495.782153743676,1709673.758324146,4566240.878071144 
 05/04  12:00:00,,,,,,,,,0.0,3122269.0132768983,7375141.695833761 
 05/04  13:00:00,,,,,,,,,0.0,4855216.301396695,6086820.990305141 
 05/04  14:00:00,,,,,,,,,0.0,9577240.655489465,5854545.391234524 
 05/04  15:00:00,,,,,,,,,0.0,15011061.108933317,7375159.867002111 
 05/04  16:00:00,,,,,,,,,0.0,16764394.827745367,4566240.878071144 
 05/04  17:00:00,,,,,,,,,0.0,14905038.986714773,7375244.84859771 
 05/04  18:00:00,,,,,,,,,0.0,12268618.25244183,7843954.756085945 
 05/04  19:00:00,,,,,,,,,0.0,10734130.815656539,7843796.1542251455 
 05/04  20:00:00,,,,,,,,,0.0,870517.680760252,7843699.921679577 
 05/04  21:00:00,,,,,,,,,0.0,0.0,9210569.754725765 
 05/04  22:00:00,,,,,,,,,0.0,0.0,9174776.379149724 
 05/04  23:00:00,,,,,,,,,0.0,0.0,8226343.014434757 
 05/04  24:00:00,11.832291666666668,3.626041666666667,7.757914882031527,121.44270833333333,187.88020833333334,173.32314004993395,13.920792496237326,53823106.394816004,0.0,0.0,7767243.284178979 
 05/05  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/05  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/05  03:00:00,,,,,,,,,0.0,0.0,7220902.618278189 
 05/05  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/05  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/05  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/05  07:00:00,,,,,,,,,0.0,0.0,7767462.269341908 
 05/05  08:00:00,,,,,,,,,2660970.216874079,1863167.9669581044,8980829.05188438 
 05/05  09:00:00,,,,,,,,,512164.7125867085,1873613.3055724355,10463205.662573209 
 05/05  10:00:00,,,,,,,,,0.0,1885815.8751979775,8202562.666606675 
 05/05  11:00:00,,,,,,,,,0.0,3222604.038163458,7375176.8192665605 
 05/05  12:00:00,,,,,,,,,0.0,5305621.840263864,5914724.816488479 
 05/05  13:00:00,,,,,,,,,0.0,6414472.591914669,6026645.476242612 
 05/05  14:00:00,,,,,,,,,0.0,6781130.779641903,7375132.820576493 
 05/05  15:00:00,,,,,,,,,0.0,5238266.804181576,4566240.878071144 
 05/05  16:00:00,,,,,,,,,0.0,3002894.420871877,7375186.812666159 
 05/05  17:00:00,,,,,,,,,0.0,1870605.6127004118,4566240.878071144 
 05/05  18:00:00,,,,,,,,,30987.9246820168,1755160.8748884094,9318547.760202754 
 05/05  19:00:00,,,,,,,,,2699969.52687042,1670822.0194343938,9647172.57875432 
 05/05  20:00:00,,,,,,,,,0.0,0.0,7843739.7394666225 
 05/05  21:00:00,,,,,,,,,0.0,0.0,7844343.353278328 
 05/05  22:00:00,,,,,,,,,0.0,0.0,7767206.7182942685 
 05/05  23:00:00,,,,,,,,,0.0,0.0,7767901.229833549 
 05/05  24:00:00,12.386458333333332,6.199479166666666,9.206684886815003,111.79427083333333,64.7578125,173.34656526381158,14.175902802269016,51329116.57826256,0.0,0.0,7767706.287080008 
 05/06  01:00:00,,,,,,,,,0.0,0.0,7220355.67710719 
 05/06  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/06  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/06  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/06  05:00:00,,,,,,,,,0.0,0.0,7220901.075036954 
 05/06  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 05/06  07:00:00,,,,,,,,,0.0,0.0,7767208.206710379 
 05/06  08:00:00,,,,,,,,,15891212.029336775,1501827.9118273207,7767414.509767236 
 05/06  09:00:00,,,,,,,,,11734912.051390603,1120281.3248736593,10245361.710292049 
 05/06  10:00:00,,,,,,,,,6255227.802992148,1101227.5480260993,9795638.3130693 
 05/06  11:00:00,,,,,,,,,4567353.908791484,1075423.5133313937,5178350.926760489 
 05/06  12:00:00,,,,,,,,,3459353.8664340964,1057352.284333565,6763250.3661291525 
 05/06  13:00:00,,,,,,,,,2765893.062766595,1042679.8562608375,7375231.350512886 
 05/06  14:00:00,,,,,,,,,1959264.460308997,1057633.4297398415,4566240.878071144 
 05/06  15:00:00,,,,,,,,,917615.2821453821,1088989.7972499141,7375152.790351668 
 05/06  16:00:00,,,,,,,,,668354.6785497615,1104152.8206926428,4566240.878071144 
