Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 01/18  15:00:00,7382708.090477969,0.0,4442066.6072584465 
 01/18  16:00:00,8070857.193312841,0.0,1712339.9184327582 
 01/18  17:00:00,8672226.198732479,0.0,1712339.9184327582 
 01/18  18:00:00,8958442.397906303,0.0,4645939.317969646 
 01/18  19:00:00,9101385.276300631,0.0,4645848.522279535 
 01/18  20:00:00,258408.4941865442,0.0,4645189.36280866 
 01/18  21:00:00,1548522.0318479897,0.0,3203716.115870297 
 01/18  22:00:00,2293867.957461098,0.0,3138471.8564750077 
 01/18  23:00:00,1680485.7105411035,0.0,4614984.427908403 
 01/18  24:00:00,1981090.5523333594,0.0,4614312.066726478 
 01/19  01:00:00,2378340.0550035248,0.0,1712339.9184327582 
 01/19  02:00:00,2686514.809278697,0.0,1712339.9184327582 
 01/19  03:00:00,3036273.410635403,0.0,1712339.9184327582 
 01/19  04:00:00,3218856.5279881954,0.0,4367040.220005126 
 01/19  05:00:00,3197338.030757821,0.0,1712339.9184327582 
 01/19  06:00:00,3205127.517845308,0.0,1712339.9184327582 
 01/19  07:00:00,4225005.781121015,0.0,4614659.441128694 
 01/19  08:00:00,14022390.849769095,0.0,4614669.875572286 
 01/19  09:00:00,13068906.902018022,0.0,4780946.772185603 
 01/19  10:00:00,11064506.74343089,0.0,4781533.857124868 
 01/19  11:00:00,8964411.846375339,0.0,1712339.9184327582 
 01/19  12:00:00,7191898.046807339,0.0,1712339.9184327582 
 01/19  13:00:00,6627007.390560158,0.0,4442273.771350144 
 01/19  14:00:00,6796077.694309793,0.0,1712339.9184327582 
 01/19  15:00:00,7452070.100991737,0.0,4442200.12923978 
 01/19  16:00:00,8466320.48659929,0.0,1712339.9184327582 
 01/19  17:00:00,9100078.695996124,0.0,4441647.561913549 
 01/19  18:00:00,9314861.259285131,0.0,1712339.9184327582 
 01/19  19:00:00,9342249.759411313,0.0,4645947.416868557 
 01/19  20:00:00,1010478.8435824078,0.0,4644992.607475528 
 01/19  21:00:00,2612286.5505878506,0.0,4645417.3272934705 
 01/19  22:00:00,1954043.8983553592,0.0,2137345.5886588967 
 01/19  23:00:00,1105001.8408638844,0.0,4189693.8870609608 
 01/19  24:00:00,1202800.0783112978,0.0,4614631.691839169 
 01/20  01:00:00,1228338.4655011743,0.0,1712339.9184327582 
 01/20  02:00:00,1309392.600103644,0.0,1712339.9184327582 
 01/20  03:00:00,1399240.8982326263,0.0,4366876.892259259 
 01/20  04:00:00,1455501.4628314446,0.0,1712339.9184327582 
 01/20  05:00:00,1529342.7553302762,0.0,1712339.9184327582 
 01/20  06:00:00,1556207.6126819917,0.0,4366897.589403583 
 01/20  07:00:00,2105322.1103879698,0.0,1712339.9184327582 
 01/20  08:00:00,12806267.696975885,0.0,4614252.784171269 
 01/20  09:00:00,10741851.005942134,0.0,4780731.6132315295 
 01/20  10:00:00,8866927.23187764,0.0,4780884.600130743 
 01/20  11:00:00,6861314.9460978955,0.0,1712339.9184327582 
 01/20  12:00:00,5102595.85714769,0.0,4442144.528664061 
 01/20  13:00:00,3493561.8635336356,0.0,1712339.9184327582 
 01/20  14:00:00,2496039.8841275917,0.0,4442220.433491605 
 01/20  15:00:00,2617836.135010208,0.0,1712339.9184327582 
 01/20  16:00:00,3867072.1732889228,0.0,3634949.588334577 
 01/20  17:00:00,6030681.321076971,0.0,2519111.754172138 
 01/20  18:00:00,6987241.6773484945,0.0,4645331.442921573 
 01/20  19:00:00,7452798.776145124,0.0,3060532.9173803846 
 01/20  20:00:00,0.0,0.0,3296828.993760608 
 01/20  21:00:00,347796.42637647316,0.0,4645575.133652679 
 01/20  22:00:00,825659.5193227399,0.0,4614968.744401733 
 01/20  23:00:00,698758.2991454203,0.0,3050199.276495 
 01/20  24:00:00,1051264.3590383232,0.0,3276463.589377097 
 01/21  01:00:00,1342145.7929684483,0.0,4098546.898452379 
 01/21  02:00:00,1590759.6768782241,0.0,1980576.9563471219 
 01/21  03:00:00,1763007.7685056892,0.0,1712339.9184327582 
 01/21  04:00:00,1895078.206210084,0.0,1712339.9184327582 
 01/21  05:00:00,1995623.6079431162,0.0,4367004.197488139 
 01/21  06:00:00,2020278.9735068863,0.0,1712339.9184327582 
 01/21  07:00:00,2868982.304554802,0.0,4614856.271667394 
 01/21  08:00:00,13620919.90158232,0.0,1712339.9184327582 
 01/21  09:00:00,11295153.92458696,0.0,4781187.975422849 
 01/21  10:00:00,9179850.916418029,0.0,4780753.311246871 
 01/21  11:00:00,7354217.704650873,0.0,4441877.002539568 
 01/21  12:00:00,5762056.303470081,0.0,1712339.9184327582 
 01/21  13:00:00,4579601.276873107,0.0,4442243.909088373 
 01/21  14:00:00,4183936.2133835885,0.0,1712339.9184327582 
 01/21  15:00:00,4809867.985519434,0.0,1712339.9184327582 
 01/21  16:00:00,6214875.890267197,0.0,4441899.229433479 
 01/21  17:00:00,7502302.595970865,0.0,1712339.9184327582 
 01/21  18:00:00,8053288.99833825,0.0,4645648.422307451 
 01/21  19:00:00,9663096.769855728,0.0,4645960.075427871 
 01/21  20:00:00,479619.82655239257,0.0,4645413.9203033075 
 01/21  21:00:00,1692263.1147233197,0.0,1712339.9184327582 
 01/21  22:00:00,1535436.4484946167,0.0,4614484.265588077 
 01/21  23:00:00,631263.8058065288,0.0,4614909.01810349 
 01/21  24:00:00,707805.9766673058,0.0,3982917.8701090105 
 01/22  01:00:00,711370.228388079,0.0,2289013.3554290645 
 01/22  02:00:00,861023.1650245155,0.0,1712339.9184327582 
 01/22  03:00:00,1435170.530205997,0.0,1712339.9184327582 
 01/22  04:00:00,2620489.645553239,0.0,4367033.215250724 
 01/22  05:00:00,2596705.9370475076,0.0,1712339.9184327582 
 01/22  06:00:00,2570347.4127909425,0.0,1712339.9184327582 
 01/22  07:00:00,3585023.07372362,0.0,4614323.422525291 
 01/22  08:00:00,13449582.589442888,0.0,4615012.724164317 
 01/22  09:00:00,11430490.763852675,0.0,4556326.55029786 
 01/22  10:00:00,9841574.621860363,0.0,3877714.2656264706 
 01/22  11:00:00,8396605.74288939,0.0,2713766.425311677 
 01/22  12:00:00,7396440.858350785,0.0,1712339.9184327582 
 01/22  13:00:00,7085277.113870773,0.0,4441910.334475698 
 01/22  14:00:00,7353139.110858938,0.0,1712339.9184327582 
 01/22  15:00:00,7800785.0799844805,0.0,4442240.434632883 
 01/22  16:00:00,8170481.8040159475,0.0,1712339.9184327582 
 01/22  17:00:00,8436741.711211517,0.0,3969149.7175511913 
 01/22  18:00:00,10928747.29485529,0.0,2221044.1341419253 
 01/22  19:00:00,11253863.543420358,0.0,4645244.197211262 
 01/22  20:00:00,1230727.2916615289,0.0,4645199.939106606 
 01/22  21:00:00,1707306.6093468603,0.0,4645820.950390335 
 01/22  22:00:00,1098498.1425270007,0.0,1712339.9184327582 
 01/22  23:00:00,982278.2821711546,0.0,4614542.174571406 
 01/22  24:00:00,1340507.9752119118,0.0,4614813.023507738 
 01/23  01:00:00,1749573.0321783326,0.0,1712339.9184327582 
 01/23  02:00:00,1922231.6130065254,0.0,1712339.9184327582 
 01/23  03:00:00,2081196.599745229,0.0,4366879.759172492 
 01/23  04:00:00,3359934.8910478503,0.0,1712339.9184327582 
 01/23  05:00:00,3220120.1146438792,0.0,1712339.9184327582 
 01/23  06:00:00,2629916.854901672,0.0,1712339.9184327582 
 01/23  07:00:00,3573388.9605328017,0.0,4614972.877128407 
 01/23  08:00:00,14529123.716726128,0.0,4614431.945967921 
 01/23  09:00:00,12103278.087545227,0.0,4781269.9978791345 
 01/23  10:00:00,9589211.254645627,0.0,4780777.300354501 
 01/23  11:00:00,7688544.013871019,0.0,1712339.9184327582 
 01/23  12:00:00,6200433.123581145,0.0,4441697.2261200715 
 01/23  13:00:00,5034572.8107585795,0.0,1712339.9184327582 
 01/23  14:00:00,3914970.543030998,0.0,1712339.9184327582 
 01/23  15:00:00,3155822.7666973453,0.0,4442269.797645548 
 01/23  16:00:00,3882381.764170273,0.0,1712339.9184327582 
 01/23  17:00:00,6355449.597650339,0.0,4442196.152499218 
 01/23  18:00:00,7328617.632650645,0.0,4074080.6616870537 
 01/23  19:00:00,7688628.653284933,0.0,2283706.220129366 
 01/23  20:00:00,0.0,0.0,4645034.7462113695 
 01/23  21:00:00,365350.72797506745,0.0,4645382.850216326 
 01/23  22:00:00,771344.6744499722,0.0,4614966.339888256 
 01/23  23:00:00,606388.2893544417,0.0,1712339.9184327582 
 01/23  24:00:00,803696.2935220784,0.0,4614325.705131563 
 01/24  01:00:00,1035194.3337047234,0.0,1712339.9184327582 
 01/24  02:00:00,1227293.0379613056,0.0,4366989.691132322 
 01/24  03:00:00,1390634.3836767715,0.0,1712339.9184327582 
 01/24  04:00:00,1527723.4162639584,0.0,1712339.9184327582 
 01/24  05:00:00,1700905.9167243643,0.0,1712339.9184327582 
 01/24  06:00:00,1868110.9564751906,0.0,4366731.838150167 
 01/24  07:00:00,2697622.437322035,0.0,1898457.0478174926 
 01/24  08:00:00,13463151.523605902,0.0,4427846.093080825 
 01/24  09:00:00,11126242.97151288,0.0,4781516.752259105 
 01/24  10:00:00,8790409.108183287,0.0,4781370.045719188 
 01/24  11:00:00,6955551.845720869,0.0,3064429.6059149033 
 01/24  12:00:00,5143053.093829814,0.0,3089550.00083399 
 01/24  13:00:00,3929975.3187752673,0.0,1712339.9184327582 
 01/24  14:00:00,3939937.677112023,0.0,4442178.762370019 
 01/24  15:00:00,4267671.119909223,0.0,1712339.9184327582 
 01/24  16:00:00,5064011.002470742,0.0,4442217.941261908 
 01/24  17:00:00,6402196.707043693,0.0,1712339.9184327582 
 01/24  18:00:00,7627000.616206315,0.0,4645481.831307511 
 01/24  19:00:00,8155212.976289114,0.0,4645991.904296619 
 01/24  20:00:00,3308.4058893324923,0.0,1712339.9184327582 
 01/24  21:00:00,752813.9510407203,0.0,4645373.396610272 
 01/24  22:00:00,1328392.4940336242,0.0,4614469.285522294 
 01/24  23:00:00,992221.4539295267,0.0,4614937.92012761 
 01/24  24:00:00,1285867.02764712,0.0,1712339.9184327582 
 01/25  01:00:00,1514380.3923834166,0.0,4366986.838051236 
 01/25  02:00:00,1634614.4063189737,0.0,1712339.9184327582 
 01/25  03:00:00,1709087.0927383325,0.0,1712339.9184327582 
 01/25  04:00:00,1775863.7028576299,0.0,2049233.8427492303 
 01/25  05:00:00,1832081.603417599,0.0,4029888.153873856 
 01/25  06:00:00,1902657.4443665047,0.0,1712339.9184327582 
 01/25  07:00:00,2839446.648613562,0.0,4614945.423186007 
 01/25  08:00:00,13455240.532297738,0.0,2843018.8262386695 
 01/25  09:00:00,11315707.433361713,0.0,3876598.7812752402 
 01/25  10:00:00,10335165.946609741,0.0,4490979.74227196 
 01/25  11:00:00,9521293.109758472,0.0,4442167.485996321 
 01/25  12:00:00,8755759.36967982,0.0,1712339.9184327582 
 01/25  13:00:00,8281408.241686329,0.0,4441639.25761821 
 01/25  14:00:00,8190290.862427576,0.0,1712339.9184327582 
 01/25  15:00:00,8610068.738968834,0.0,4442087.588634271 
 01/25  16:00:00,9039801.661694322,0.0,1712339.9184327582 
 01/25  17:00:00,9288316.708299037,0.0,1712339.9184327582 
 01/25  18:00:00,10026810.678356202,0.0,4645937.557665372 
 01/25  19:00:00,12245805.607025377,0.0,4645846.760619033 
 01/25  20:00:00,1877641.0380326307,0.0,4645493.703375347 
 01/25  21:00:00,3096587.909807302,0.0,3188943.9807286747 
 01/25  22:00:00,2656398.41901296,0.0,3153088.7414160892 
 01/25  23:00:00,2467481.0187979797,0.0,4614982.779714225 
 01/25  24:00:00,2023551.7148619366,0.0,4614312.633742645 
 01/26  01:00:00,750597.7919481429,0.0,1712339.9184327582 
 01/26  02:00:00,522583.62346036994,0.0,1712339.9184327582 
 01/26  03:00:00,525386.6061348979,0.0,1712339.9184327582 
 01/26  04:00:00,539165.581418867,0.0,4367038.693941696 
 01/26  05:00:00,547436.8722437014,0.0,1712339.9184327582 
 01/26  06:00:00,555302.6388259674,0.0,1712339.9184327582 
 01/26  07:00:00,779978.3640638303,0.0,4614669.172860934 
 01/26  08:00:00,11365954.060298823,0.0,4614660.020987312 
 01/26  09:00:00,10353748.904236536,0.0,4780952.489020189 
 01/26  10:00:00,10236395.126355276,0.0,4781532.119822071 
 01/26  11:00:00,9983861.016409636,0.0,1712339.9184327582 
 01/26  12:00:00,9794488.435425954,0.0,1712339.9184327582 
 01/26  13:00:00,9663033.907661758,0.0,4442272.194099358 
 01/26  14:00:00,9865359.925371647,0.0,1712339.9184327582 
 01/26  15:00:00,10416256.752978496,0.0,4442198.552460733 
 01/26  16:00:00,12207747.952224432,0.0,1712339.9184327582 
 01/26  17:00:00,13884955.01101483,0.0,4441644.9237449495 
 01/26  18:00:00,14076305.845066827,0.0,1712339.9184327582 
 01/26  19:00:00,11527218.089126268,0.0,4645945.747070233 
 01/26  20:00:00,1322476.3671504692,0.0,4645016.1830913415 
 01/26  21:00:00,3132506.32117266,0.0,4645410.8696731925 
 01/26  22:00:00,3326006.28142599,0.0,2122618.6015564636 
 01/26  23:00:00,2603165.345933672,0.0,4204431.304827217 
 01/26  24:00:00,2859214.414285405,0.0,4614622.37654195 
 01/27  01:00:00,3068713.130218067,0.0,1712339.9184327582 
 01/27  02:00:00,3367376.88901168,0.0,1712339.9184327582 
 01/27  03:00:00,3587160.501686308,0.0,4366845.48405042 
 01/27  04:00:00,3649487.6051296825,0.0,1712339.9184327582 
 01/27  05:00:00,3682517.6841494367,0.0,1712339.9184327582 
 01/27  06:00:00,3681455.862509589,0.0,4366930.977306534 
 01/27  07:00:00,4641577.60229798,0.0,1712339.9184327582 
 01/27  08:00:00,15895176.394237194,0.0,4614257.784747139 
 01/27  09:00:00,13478654.453343395,0.0,4780730.4276728695 
 01/27  10:00:00,10626390.20390585,0.0,4780889.490499592 
 01/27  11:00:00,8406607.501589572,0.0,1712339.9184327582 
 01/27  12:00:00,6987731.942915944,0.0,4442166.266207061 
 01/27  13:00:00,6489375.812788254,0.0,1712339.9184327582 
 01/27  14:00:00,6774689.397530139,0.0,4442218.841587092 
 01/27  15:00:00,7506542.222870037,0.0,1712339.9184327582 
 01/27  16:00:00,8638436.625494357,0.0,3608357.1939015295 
 01/27  17:00:00,9693761.649533061,0.0,2545695.680150807 
 01/27  18:00:00,10248131.34402676,0.0,4645326.784836976 
 01/27  19:00:00,10537846.21452091,0.0,3046730.1831773673 
 01/27  20:00:00,991985.3696683617,0.0,3310601.3193291016 
 01/27  21:00:00,3149743.0003676945,0.0,4645529.7849001875 
 01/27  22:00:00,5339383.8598499345,0.0,4614967.12653795 
 01/27  23:00:00,4587962.66571052,0.0,3035860.0749756712 
 01/27  24:00:00,4831801.536057745,0.0,3290804.611373784 
 01/28  01:00:00,4568612.467093391,0.0,4056939.4652081234 
 01/28  02:00:00,3691609.488980744,0.0,2022157.255310861 
 01/28  03:00:00,2607028.5024619554,0.0,1712339.9184327582 
 01/28  04:00:00,1782676.460230479,0.0,1712339.9184327582 
 01/28  05:00:00,1973564.48516915,0.0,4367040.330177146 
 01/28  06:00:00,2035297.6934519545,0.0,1712339.9184327582 
 01/28  07:00:00,2253122.240065295,0.0,4614868.340356037 
 01/28  08:00:00,12920356.064722072,0.0,1712339.9184327582 
 01/28  09:00:00,10804414.755049586,0.0,4781180.056434876 
 01/28  10:00:00,9917295.386725483,0.0,4780751.258241733 
 01/28  11:00:00,9329322.203706183,0.0,4441891.617421639 
 01/28  12:00:00,8397674.306288343,0.0,1712339.9184327582 
 01/28  13:00:00,7132441.586779401,0.0,4442242.357749183 
 01/28  14:00:00,5952006.5567710325,0.0,1712339.9184327582 
 01/28  15:00:00,4885005.593304404,0.0,1712339.9184327582 
 01/28  16:00:00,4711687.5432925215,0.0,4441884.419891464 
 01/28  17:00:00,5912292.169895284,0.0,1712339.9184327582 
 01/28  18:00:00,7287407.366320701,0.0,4645658.16547584 
 01/28  19:00:00,7597070.850913736,0.0,4645958.437084267 
 01/28  20:00:00,0.0,0.0,4645417.167557068 
 01/28  21:00:00,438665.7090761122,0.0,1712339.9184327582 
 01/28  22:00:00,689697.3398748534,0.0,4614477.369800993 
 01/28  23:00:00,546086.0521686452,0.0,4614922.07591916 
 01/28  24:00:00,730619.5415520722,0.0,3968028.0431916183 
 01/29  01:00:00,931136.3586389222,0.0,2302608.956484949 
 01/29  02:00:00,1046314.5190649421,0.0,1712339.9184327582 
 01/29  03:00:00,1120204.8433452062,0.0,1712339.9184327582 
 01/29  04:00:00,1173791.1088857725,0.0,4367032.722563807 
 01/29  05:00:00,1237955.5647513638,0.0,1712339.9184327582 
 01/29  06:00:00,1308874.3373184172,0.0,1712339.9184327582 
 01/29  07:00:00,1949226.9337866108,0.0,4614322.845390147 
 01/29  08:00:00,12592431.661534542,0.0,4615012.199767607 
 01/29  09:00:00,10442159.520823615,0.0,4552926.460696162 
 01/29  10:00:00,9127892.362001717,0.0,3877709.8413405716 
 01/29  11:00:00,8009501.993277692,0.0,2716789.489182871 
 01/29  12:00:00,7257980.772448573,0.0,1712339.9184327582 
 01/29  13:00:00,7272039.075273618,0.0,4441912.13093959 
 01/29  14:00:00,7973245.737178294,0.0,1712339.9184327582 
 01/29  15:00:00,9494776.239505872,0.0,4442240.253698684 
 01/29  16:00:00,9645665.67573053,0.0,1712339.9184327582 
 01/29  17:00:00,9779580.933648089,0.0,3966125.7490903214 
 01/29  18:00:00,8550078.58791596,0.0,2224295.5902203675 
 01/29  19:00:00,8025776.686688663,0.0,4645243.931927288 
 01/29  20:00:00,0.0,0.0,4645197.760641802 
 01/29  21:00:00,507492.5014432218,0.0,4645823.938787325 
 01/29  22:00:00,1086316.6983174942,0.0,1712339.9184327582 
 01/29  23:00:00,868209.5249530254,0.0,4614540.162647689 
 01/29  24:00:00,1117542.254103152,0.0,4614816.009503354 
 01/30  01:00:00,1287498.967557427,0.0,1712339.9184327582 
 01/30  02:00:00,1513378.750476106,0.0,1712339.9184327582 
 01/30  03:00:00,1743613.2830287504,0.0,4366887.922151873 
 01/30  04:00:00,1986580.3292100322,0.0,1712339.9184327582 
 01/30  05:00:00,2270861.6601784695,0.0,1712339.9184327582 
 01/30  06:00:00,2575628.0329182907,0.0,1712339.9184327582 
 01/30  07:00:00,3850014.856208791,0.0,4614972.470838179 
 01/30  08:00:00,13544421.967606835,0.0,4614319.308265556 
 01/30  09:00:00,12367756.129796343,0.0,4781267.890194089 
 01/30  10:00:00,9453758.502705717,0.0,4780776.623604157 
 01/30  11:00:00,7146507.174499252,0.0,1712339.9184327582 
 01/30  12:00:00,5042518.856683848,0.0,4441698.98279817 
 01/30  13:00:00,3621294.211544244,0.0,1712339.9184327582 
 01/30  14:00:00,2890286.2508948855,0.0,1712339.9184327582 
 01/30  15:00:00,2246249.4247576385,0.0,4442269.419267282 
 01/30  16:00:00,3166961.628125818,0.0,1712339.9184327582 
 01/30  17:00:00,5447071.098710284,0.0,4442195.773831993 
 01/30  18:00:00,7580978.574552678,0.0,4070799.9594044173 
 01/30  19:00:00,8310311.21650259,0.0,2286985.2368321475 
 01/30  20:00:00,149487.75801590842,0.0,4644999.243101439 
 01/30  21:00:00,1426822.581496085,0.0,4645384.2715582065 
 01/30  22:00:00,2369479.9764578966,0.0,4614965.94006307 
 01/30  23:00:00,1950614.5773191506,0.0,1712339.9184327582 
 01/30  24:00:00,2430125.568753225,0.0,4614326.184745409 
 01/31  01:00:00,2634083.420915642,0.0,1712339.9184327582 
 01/31  02:00:00,2831885.3840217795,0.0,4366989.319273012 
 01/31  03:00:00,3077741.083980345,0.0,1712339.9184327582 
 01/31  04:00:00,3194402.9907213943,0.0,1712339.9184327582 
 01/31  05:00:00,3328416.2256154045,0.0,1712339.9184327582 
 01/31  06:00:00,3384576.0660657184,0.0,4366738.158670324 
 01/31  07:00:00,4541469.652824884,0.0,1894903.191415969 
 01/31  08:00:00,14294883.446342742,0.0,4431400.482544805 
 01/31  09:00:00,13611414.812426463,0.0,4781516.360091539 
 01/31  10:00:00,12733921.057064893,0.0,4781369.65288443 
 01/31  11:00:00,11941088.993562907,0.0,3058439.531505078 
 01/31  12:00:00,11748133.315717202,0.0,3095540.3297534436 
 01/31  13:00:00,11672322.645222897,0.0,1712339.9184327582 
 01/31  14:00:00,11268715.727314265,0.0,4442183.780480703 
 01/31  15:00:00,10976087.054194428,0.0,1712339.9184327582 
 01/31  16:00:00,10909501.235976791,0.0,4442217.5826532915 
 01/31  17:00:00,10825397.38025368,0.0,1712339.9184327582 
 01/31  18:00:00,10677852.490725443,0.0,4645483.557933965 
 01/31  19:00:00,10302321.468727617,0.0,4645991.525940167 
 01/31  20:00:00,439000.2474665743,0.0,1712339.9184327582 
 01/31  21:00:00,1550639.5270768106,0.0,4645900.6083059395 
 01/31  22:00:00,2202688.278704144,0.0,4614467.476419537 
 01/31  23:00:00,2099183.0423675827,0.0,4614941.551722035 
 01/31  24:00:00,2693884.842027149,0.0,1712339.9184327582 
 02/01  01:00:00,3572912.2256223606,0.0,4366986.410943166 
 02/01  02:00:00,4141536.897096536,0.0,1712339.9184327582 
 02/01  03:00:00,4356156.217397919,0.0,1712339.9184327582 
 02/01  04:00:00,4491255.9494305905,0.0,2037461.270366771 
 02/01  05:00:00,4562830.67652959,0.0,4041668.589949549 
 02/01  06:00:00,4590071.353682994,0.0,1712339.9184327582 
 02/01  07:00:00,6007387.218828668,0.0,4614944.964193705 
 02/01  08:00:00,16167188.962597469,0.0,2839162.717516337 
 02/01  09:00:00,14353182.977940375,0.0,3876598.586195516 
 02/01  10:00:00,11016204.255914552,0.0,4495060.446308704 
 02/01  11:00:00,8367020.498751719,0.0,4442159.156315152 
 02/01  12:00:00,6465818.442902183,0.0,1712339.9184327582 
 02/01  13:00:00,5194990.953723522,0.0,4441638.956037536 
 02/01  14:00:00,4483029.914045389,0.0,1712339.9184327582 
 02/01  15:00:00,3848986.705470958,0.0,4442095.348863414 
 02/01  16:00:00,4302995.687464185,0.0,1712339.9184327582 
 02/01  17:00:00,6419822.747450121,0.0,1712339.9184327582 
 02/01  18:00:00,8758147.73126463,0.0,4645936.917035121 
 02/01  19:00:00,9580989.68628504,0.0,4645846.132576917 
 02/01  20:00:00,703354.3672433861,0.0,4645231.094529121 
 02/01  21:00:00,2494116.267994244,0.0,3184259.8912399886 
