Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_1_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 02/16  15:00:00,,,,,,,,,11990483.000736473,0.0,7375162.163186044 
 02/16  16:00:00,,,,,,,,,12088137.658481486,0.0,4566240.878071144 
 02/16  17:00:00,,,,,,,,,12858158.911845168,0.0,7375249.0560672 
 02/16  18:00:00,,,,,,,,,13131543.621788751,0.0,7843951.196916138 
 02/16  19:00:00,,,,,,,,,13421211.345044449,0.0,7843799.088315224 
 02/16  20:00:00,,,,,,,,,0.0,0.0,7843292.301456133 
 02/16  21:00:00,,,,,,,,,0.0,0.0,9216001.565193782 
 02/16  22:00:00,,,,,,,,,30918.10590961578,0.0,9173621.265640562 
 02/16  23:00:00,,,,,,,,,340606.25189645414,0.0,8222144.841214362 
 02/16  24:00:00,3.027604166666667,2.6546875,2.8794051600349255,33.6796875,16.1484375,169.3674045305459,-11.1331624222801,53822968.01322137,955324.4869459174,0.0,7767242.326233963 
 02/17  01:00:00,,,,,,,,,1625848.5207259492,0.0,4566240.878071144 
 02/17  02:00:00,,,,,,,,,2159665.8109761653,0.0,4566240.878071144 
 02/17  03:00:00,,,,,,,,,2557389.6081113433,0.0,7220903.344549311 
 02/17  04:00:00,,,,,,,,,2748820.9055789155,0.0,4566240.878071144 
 02/17  05:00:00,,,,,,,,,2812622.3231924176,0.0,4566240.878071144 
 02/17  06:00:00,,,,,,,,,2855466.5843904135,0.0,4566240.878071144 
 02/17  07:00:00,,,,,,,,,2886328.950865402,0.0,7767464.669897974 
 02/17  08:00:00,,,,,,,,,24316961.909610182,283540.2615495154,8984713.78340561 
 02/17  09:00:00,,,,,,,,,19636474.338053092,0.0,10458333.675972722 
 02/17  10:00:00,,,,,,,,,16888442.83217612,0.0,8202482.290729511 
 02/17  11:00:00,,,,,,,,,15012091.816154255,0.0,7375172.912828466 
 02/17  12:00:00,,,,,,,,,13495913.418301027,0.0,5929133.589598075 
 02/17  13:00:00,,,,,,,,,11983417.802089037,0.0,6012235.6480764095 
 02/17  14:00:00,,,,,,,,,10313947.897140596,0.0,7375134.362495504 
 02/17  15:00:00,,,,,,,,,8440055.90008102,0.0,4566240.878071144 
 02/17  16:00:00,,,,,,,,,6569694.28186281,0.0,7375190.944755677 
 02/17  17:00:00,,,,,,,,,7924087.084443135,0.0,4566240.878071144 
 02/17  18:00:00,,,,,,,,,11887298.968489029,0.0,9324680.311500542 
 02/17  19:00:00,,,,,,,,,13606341.286362212,0.0,9641041.89667195 
 02/17  20:00:00,,,,,,,,,0.0,0.0,7843533.378779096 
 02/17  21:00:00,,,,,,,,,70036.1015931426,0.0,7844335.9433100065 
 02/17  22:00:00,,,,,,,,,429815.5008006933,0.0,7767207.368259812 
 02/17  23:00:00,,,,,,,,,950176.8587865927,0.0,7767902.780388331 
 02/17  24:00:00,3.9760416666666667,2.941145833333333,3.511906070886853,38.682291666666664,44.950520833333336,169.37751826031527,-10.827624676069997,51327964.96024375,1541584.6512092124,0.0,7767700.204039044 
 02/18  01:00:00,,,,,,,,,2209631.755905764,0.0,7220351.427147 
 02/18  02:00:00,,,,,,,,,2813075.228610051,0.0,4566240.878071144 
 02/18  03:00:00,,,,,,,,,3022825.6890432057,0.0,4566240.878071144 
 02/18  04:00:00,,,,,,,,,3008225.397784502,0.0,4566240.878071144 
 02/18  05:00:00,,,,,,,,,3108804.226865637,0.0,7220902.427371522 
 02/18  06:00:00,,,,,,,,,3280792.383135763,0.0,4566240.878071144 
 02/18  07:00:00,,,,,,,,,3323294.6767446995,0.0,7767207.510028206 
 02/18  08:00:00,,,,,,,,,24860577.382340916,242071.35660938965,7767415.4749562405 
 02/18  09:00:00,,,,,,,,,19326992.676048882,0.0,10250668.84484036 
 02/18  10:00:00,,,,,,,,,16100655.866446314,0.0,9790332.550726846 
 02/18  11:00:00,,,,,,,,,13732501.62781685,0.0,5195048.635588624 
 02/18  12:00:00,,,,,,,,,11950508.959498456,0.0,6746543.567407489 
 02/18  13:00:00,,,,,,,,,10293627.743620887,0.0,7375225.264334645 
 02/18  14:00:00,,,,,,,,,9294254.3854538,0.0,4566240.878071144 
 02/18  15:00:00,,,,,,,,,8911309.599840743,0.0,7375149.711748529 
 02/18  16:00:00,,,,,,,,,8441617.97581129,0.0,4566240.878071144 
 02/18  17:00:00,,,,,,,,,8146214.841972567,0.0,7375124.679873778 
 02/18  18:00:00,,,,,,,,,10935558.662135884,0.0,7843473.935281994 
 02/18  19:00:00,,,,,,,,,11962782.063525034,0.0,7844264.372413861 
 02/18  20:00:00,,,,,,,,,0.0,0.0,8411050.97080387 
 02/18  21:00:00,,,,,,,,,0.0,0.0,10182061.057341034 
 02/18  22:00:00,,,,,,,,,15955.764796759711,0.0,8130694.329244894 
 02/18  23:00:00,,,,,,,,,365278.5722604466,0.0,7767224.333165338 
 02/18  24:00:00,4.677604166666666,3.4395833333333345,4.101797503457677,40.263020833333336,64.99479166666667,169.3903541084497,-10.519110441084042,53854200.16009229,804918.7957954262,0.0,7767596.890886674 
 02/19  01:00:00,,,,,,,,,1399216.6687037977,0.0,4566240.878071144 
 02/19  02:00:00,,,,,,,,,1828159.0349732982,0.0,4566240.878071144 
 02/19  03:00:00,,,,,,,,,1878926.5857811118,0.0,7220411.072010288 
 02/19  04:00:00,,,,,,,,,2153768.195290935,0.0,4566240.878071144 
 02/19  05:00:00,,,,,,,,,2539287.554765142,0.0,4566240.878071144 
 02/19  06:00:00,,,,,,,,,2793576.3719976484,0.0,4566240.878071144 
 02/19  07:00:00,,,,,,,,,2762107.482694713,0.0,9065051.147963576 
 02/19  08:00:00,,,,,,,,,24306394.04566152,284082.5364159833,9174401.017806184 
 02/19  09:00:00,,,,,,,,,19305846.635799374,0.0,8769271.42889813 
 02/19  10:00:00,,,,,,,,,16066034.515331432,0.0,8897236.943220709 
 02/19  11:00:00,,,,,,,,,14004617.512597278,0.0,6836310.107839943 
 02/19  12:00:00,,,,,,,,,12480313.715261085,0.0,7375260.067413577 
 02/19  13:00:00,,,,,,,,,11459591.433550164,0.0,4566240.878071144 
 02/19  14:00:00,,,,,,,,,10385773.402352884,0.0,7375168.359512713 
 02/19  15:00:00,,,,,,,,,10156599.6201237,0.0,4566240.878071144 
 02/19  16:00:00,,,,,,,,,11671343.365884162,0.0,7375127.185459897 
 02/19  17:00:00,,,,,,,,,12961735.93012471,0.0,6229021.686705025 
 02/19  18:00:00,,,,,,,,,13397723.433693305,0.0,9184672.592222905 
 02/19  19:00:00,,,,,,,,,13400422.983961519,0.0,7843581.693444622 
 02/19  20:00:00,,,,,,,,,0.0,0.0,7843449.023036214 
 02/19  21:00:00,,,,,,,,,0.0,0.0,7843822.878156975 
 02/19  22:00:00,,,,,,,,,0.0,0.0,7767534.98767471 
 02/19  23:00:00,,,,,,,,,71681.04365434115,0.0,7767243.006434436 
 02/19  24:00:00,4.858854166666666,3.896874999999999,4.492632256832342,36.934895833333336,65.05208333333333,169.4058690692548,-10.207723030282876,51632079.631137125,626054.7081120632,0.0,8427509.097339688 
 02/20  01:00:00,,,,,,,,,1339267.4099028816,0.0,6671652.634918446 
 02/20  02:00:00,,,,,,,,,1877829.0281341411,0.0,4566240.878071144 
 02/20  03:00:00,,,,,,,,,2300947.810950665,0.0,4566240.878071144 
 02/20  04:00:00,,,,,,,,,2555564.158691941,0.0,7220714.207095509 
 02/20  05:00:00,,,,,,,,,2978281.208179875,0.0,4566240.878071144 
 02/20  06:00:00,,,,,,,,,3361409.3271614295,0.0,4566240.878071144 
 02/20  07:00:00,,,,,,,,,3527284.7595480215,0.0,7768067.460766096 
 02/20  08:00:00,,,,,,,,,25233390.703869976,245820.38069129427,7767344.394913434 
 02/20  09:00:00,,,,,,,,,19766158.18846745,0.0,11839818.136102509 
 02/20  10:00:00,,,,,,,,,16253295.230257384,0.0,8203234.275431545 
 02/20  11:00:00,,,,,,,,,13752498.015492717,0.0,7375162.312229112 
 02/20  12:00:00,,,,,,,,,11758485.87367576,0.0,4566240.878071144 
 02/20  13:00:00,,,,,,,,,10390046.727985619,0.0,7375249.316876394 
 02/20  14:00:00,,,,,,,,,9315039.20355011,0.0,4566240.878071144 
 02/20  15:00:00,,,,,,,,,7760112.4449204635,0.0,7375386.987422839 
 02/20  16:00:00,,,,,,,,,7770134.591439483,0.0,7223865.569170872 
 02/20  17:00:00,,,,,,,,,10212160.425345184,0.0,4717950.673798231 
 02/20  18:00:00,,,,,,,,,11744234.650707858,0.0,7844298.070364188 
 02/20  19:00:00,,,,,,,,,12254272.070992287,0.0,8378264.3449121285 
 02/20  20:00:00,,,,,,,,,0.0,0.0,10181002.729053218 
 02/20  21:00:00,,,,,,,,,0.0,0.0,8248476.203064365 
 02/20  22:00:00,,,,,,,,,18823.328212131117,0.0,7767392.676330689 
 02/20  23:00:00,,,,,,,,,261610.2553448694,0.0,7768032.879478018 
 02/20  24:00:00,5.528645833333332,4.298958333333334,4.94913360066598,43.591145833333336,54.622395833333336,169.4240175228916,-9.893565830920625,53370808.091373496,819936.0930712684,0.0,7767320.812656892 
 02/21  01:00:00,,,,,,,,,1443290.83034897,0.0,4566240.878071144 
 02/21  02:00:00,,,,,,,,,1763863.663977913,0.0,7220398.22800876 
 02/21  03:00:00,,,,,,,,,1894216.6460272768,0.0,4566240.878071144 
 02/21  04:00:00,,,,,,,,,1872001.8694644086,0.0,4566240.878071144 
 02/21  05:00:00,,,,,,,,,1801301.4854899445,0.0,4566240.878071144 
 02/21  06:00:00,,,,,,,,,1812579.431244172,0.0,7220893.251729649 
 02/21  07:00:00,,,,,,,,,1897921.1405722399,0.0,7767276.218865286 
 02/21  08:00:00,,,,,,,,,22703267.987248443,302577.08254748455,7767973.467266407 
 02/21  09:00:00,,,,,,,,,18466218.04392031,0.0,8202829.182450106 
 02/21  10:00:00,,,,,,,,,16183951.645452153,0.0,11840225.249468232 
 02/21  11:00:00,,,,,,,,,14040556.837419398,0.0,4566240.878071144 
 02/21  12:00:00,,,,,,,,,12369971.71673266,0.0,7375129.3191643115 
 02/21  13:00:00,,,,,,,,,11090000.43596965,0.0,4566240.878071144 
 02/21  14:00:00,,,,,,,,,9559765.877938766,0.0,7375132.949873472 
 02/21  15:00:00,,,,,,,,,8391154.630760677,0.0,6478358.219366247 
 02/21  16:00:00,,,,,,,,,7749529.652102138,0.0,5463069.831403224 
 02/21  17:00:00,,,,,,,,,7502068.823281396,0.0,7375292.016090155 
 02/21  18:00:00,,,,,,,,,10822400.858934421,0.0,7843886.965621222 
 02/21  19:00:00,,,,,,,,,11954688.047738064,0.0,7843600.511232205 
 02/21  20:00:00,,,,,,,,,0.0,0.0,7843317.459082667 
 02/21  21:00:00,,,,,,,,,0.0,0.0,7843686.482194391 
 02/21  22:00:00,,,,,,,,,0.0,0.0,8752531.524753504 
 02/21  23:00:00,,,,,,,,,204148.98765720188,0.0,9173589.736418832 
 02/21  24:00:00,6.438541666666666,5.322916666666665,5.899016977662138,26.0625,36.296875,169.44475133994356,-9.576742258819673,53795904.736134075,858483.6640446165,0.0,8578372.676885337 
 02/22  01:00:00,,,,,,,,,1637476.3008195471,0.0,4566240.878071144 
 02/22  02:00:00,,,,,,,,,2231517.2676645517,0.0,4566240.878071144 
 02/22  03:00:00,,,,,,,,,2624924.7431641193,0.0,4566240.878071144 
 02/22  04:00:00,,,,,,,,,2825046.930027195,0.0,7220904.833409652 
 02/22  05:00:00,,,,,,,,,2891466.342018876,0.0,4566240.878071144 
 02/22  06:00:00,,,,,,,,,2939707.6814619894,0.0,4566240.878071144 
 02/22  07:00:00,,,,,,,,,3048898.7863150025,0.0,7767411.944325959 
 02/22  08:00:00,,,,,,,,,24283127.090538897,267011.15509589424,7767019.913825116 
 02/22  09:00:00,,,,,,,,,19563006.483420033,0.0,11840194.556944637 
 02/22  10:00:00,,,,,,,,,16420535.183013784,0.0,8202650.883577801 
 02/22  11:00:00,,,,,,,,,13734826.79272362,0.0,7375801.037094533 
 02/22  12:00:00,,,,,,,,,11942573.583547814,0.0,4566240.878071144 
 02/22  13:00:00,,,,,,,,,10567300.345983082,0.0,7375735.581545654 
 02/22  14:00:00,,,,,,,,,8571169.374394957,0.0,4936032.589170026 
 02/22  15:00:00,,,,,,,,,5399587.967146478,0.0,7005720.754413458 
 02/22  16:00:00,,,,,,,,,4771633.159475909,0.0,7375381.42718867 
 02/22  17:00:00,,,,,,,,,5394544.641524199,0.0,4566240.878071144 
 02/22  18:00:00,,,,,,,,,9811332.876612905,0.0,7843609.831682119 
 02/22  19:00:00,,,,,,,,,12305305.23235395,0.0,9321923.707434604 
 02/22  20:00:00,,,,,,,,,0.0,0.0,9642913.773318494 
 02/22  21:00:00,,,,,,,,,48223.66303486278,0.0,7843464.099318092 
 02/22  22:00:00,,,,,,,,,242719.03344575866,0.0,7767956.846927062 
 02/22  23:00:00,,,,,,,,,502539.7764034297,0.0,7767510.963840326 
 02/22  24:00:00,5.444270833333333,3.584375,4.54384127927691,33.236979166666664,153.20572916666666,169.468019987201,-9.257355714703762,51475850.90447445,630239.7924577931,0.0,7767252.077053757 
 02/23  01:00:00,,,,,,,,,880206.7150091147,0.0,4566240.878071144 
 02/23  02:00:00,,,,,,,,,1678749.4858300595,0.0,7220370.350848591 
 02/23  03:00:00,,,,,,,,,2139193.814924252,0.0,4566240.878071144 
 02/23  04:00:00,,,,,,,,,2511999.3515008404,0.0,4566240.878071144 
 02/23  05:00:00,,,,,,,,,3328016.226212306,0.0,4566240.878071144 
 02/23  06:00:00,,,,,,,,,3784284.930783566,0.0,7220918.642389894 
 02/23  07:00:00,,,,,,,,,4013894.3307046634,0.0,7767898.413228274 
 02/23  08:00:00,,,,,,,,,25586642.617305614,180136.49540923245,7767772.87580039 
 02/23  09:00:00,,,,,,,,,19868047.432831015,0.0,8499476.616389241 
 02/23  10:00:00,,,,,,,,,16764126.33221202,0.0,11543311.264308568 
 02/23  11:00:00,,,,,,,,,14794491.396482069,0.0,4566240.878071144 
 02/23  12:00:00,,,,,,,,,12802239.359252563,0.0,7375761.885636682 
 02/23  13:00:00,,,,,,,,,11295325.143314593,0.0,4566240.878071144 
 02/23  14:00:00,,,,,,,,,8775451.38268269,0.0,7375785.598003522 
 02/23  15:00:00,,,,,,,,,4873346.15897694,0.0,7375348.634268474 
 02/23  16:00:00,,,,,,,,,4729081.898612129,0.0,4566240.878071144 
 02/23  17:00:00,,,,,,,,,5310070.50978978,0.0,7375168.239752544 
 02/23  18:00:00,,,,,,,,,9850511.852170177,0.0,7844308.220012397 
 02/23  19:00:00,,,,,,,,,11864743.863124833,0.0,7843472.465627201 
 02/23  20:00:00,,,,,,,,,0.0,0.0,7843302.359769752 
 02/23  21:00:00,,,,,,,,,82910.62934667717,0.0,8402456.50878956 
 02/23  22:00:00,,,,,,,,,437838.7319887852,0.0,9173684.961685574 
 02/23  23:00:00,,,,,,,,,912329.0575148119,0.0,9016778.451656435 
 02/23  24:00:00,2.832291666666667,-0.17083333333333328,1.6013551784022668,35.463541666666664,179.47395833333334,169.49377063429418,-8.935509542599108,53808603.6494522,1934749.5480030752,0.0,7767616.827322575 
 02/24  01:00:00,,,,,,,,,3033089.7012948417,0.0,4566240.878071144 
 02/24  02:00:00,,,,,,,,,3988987.7359263897,0.0,4566240.878071144 
 02/24  03:00:00,,,,,,,,,4658263.592941956,0.0,4566240.878071144 
 02/24  04:00:00,,,,,,,,,4833071.57390965,0.0,7220918.983955998 
 02/24  05:00:00,,,,,,,,,5228246.736180535,0.0,4566240.878071144 
 02/24  06:00:00,,,,,,,,,5975385.336933278,0.0,4566240.878071144 
 02/24  07:00:00,,,,,,,,,6800629.78106925,0.0,7767207.010904793 
 02/24  08:00:00,,,,,,,,,30950527.937935617,53485.25792788815,8195267.135556896 
 02/24  09:00:00,,,,,,,,,24997488.940446645,0.0,11354206.444661506 
 02/24  10:00:00,,,,,,,,,21205907.22431329,0.0,8202342.98574143 
 02/24  11:00:00,,,,,,,,,17980745.445224896,0.0,7375453.376388771 
 02/24  12:00:00,,,,,,,,,15698213.27386498,0.0,4566240.878071144 
 02/24  13:00:00,,,,,,,,,13609380.944244418,0.0,7375661.245596822 
 02/24  14:00:00,,,,,,,,,9810256.888601083,0.0,7375718.027148369 
 02/24  15:00:00,,,,,,,,,5765798.482233072,0.0,4566240.878071144 
 02/24  16:00:00,,,,,,,,,5836159.029418833,1187612.0227182016,7375741.7499524485 
 02/24  17:00:00,,,,,,,,,6371324.681413902,1117538.4991737416,4566240.878071144 
 02/24  18:00:00,,,,,,,,,10336272.49626328,0.0,8124568.602691335 
 02/24  19:00:00,,,,,,,,,13585181.004076265,0.0,10181236.023669437 
 02/24  20:00:00,,,,,,,,,57771.14743429149,0.0,8502946.735510517 
 02/24  21:00:00,,,,,,,,,754522.914292946,0.0,7843993.075972865 
 02/24  22:00:00,,,,,,,,,1264524.1433520701,0.0,7767621.723104467 
 02/24  23:00:00,,,,,,,,,1868623.041723649,0.0,7767219.18288815 
 02/24  24:00:00,-1.4192708333333333,-3.7500000000000013,-2.371302382432907,32.036458333333336,232.36979166666666,169.5219482608225,-8.611306990308396,51424354.144740134,2611715.2888313704,0.0,7767923.017327985 
 02/25  01:00:00,,,,,,,,,3100069.2182926936,0.0,4566240.878071144 
 02/25  02:00:00,,,,,,,,,3269846.7854392687,0.0,7220913.243375406 
 02/25  03:00:00,,,,,,,,,3697723.931657187,0.0,4566240.878071144 
 02/25  04:00:00,,,,,,,,,4507132.666710224,0.0,4566240.878071144 
 02/25  05:00:00,,,,,,,,,4770596.781926145,0.0,7220376.7946128305 
 02/25  06:00:00,,,,,,,,,5141997.749886263,0.0,4566240.878071144 
 02/25  07:00:00,,,,,,,,,5564008.894363995,0.0,7767853.979458708 
 02/25  08:00:00,,,,,,,,,29033839.18295386,106602.66870479769,7767421.78119274 
 02/25  09:00:00,,,,,,,,,23273446.36035873,0.0,9352155.333944283 
 02/25  10:00:00,,,,,,,,,19759925.24062435,0.0,10689329.816820169 
 02/25  11:00:00,,,,,,,,,16844383.29780588,0.0,4566240.878071144 
 02/25  12:00:00,,,,,,,,,14855926.400770502,0.0,7375223.162338182 
 02/25  13:00:00,,,,,,,,,13283119.08655735,0.0,6872759.400492798 
 02/25  14:00:00,,,,,,,,,10575373.289184898,0.0,5068829.817898851 
 02/25  15:00:00,,,,,,,,,6460389.165063793,0.0,7375524.212440107 
 02/25  16:00:00,,,,,,,,,5597247.4147218615,147785.46750138773,4566240.878071144 
 02/25  17:00:00,,,,,,,,,6065159.390655751,808839.9981601833,7375702.947601879 
 02/25  18:00:00,,,,,,,,,7490603.154891526,0.0,7843428.941498539 
 02/25  19:00:00,,,,,,,,,12069470.854872748,0.0,7844047.537861536 
 02/25  20:00:00,,,,,,,,,7383.913100340704,0.0,7843273.704231254 
 02/25  21:00:00,,,,,,,,,319960.69887028664,0.0,9546999.097970942 
 02/25  22:00:00,,,,,,,,,617084.683561296,0.0,9173734.223930733 
 02/25  23:00:00,,,,,,,,,949982.3266550971,0.0,7898660.332715345 
 02/25  24:00:00,0.9697916666666666,-0.15250189930537145,0.5876500561890419,40.684895833333336,178.80989583333334,169.55249576363923,-8.284851171956314,53829990.34088585,1380472.4100801907,0.0,7767201.855658348 
 02/26  01:00:00,,,,,,,,,1919963.7446951545,0.0,4566240.878071144 
 02/26  02:00:00,,,,,,,,,2643492.083881235,0.0,4566240.878071144 
 02/26  03:00:00,,,,,,,,,3312331.3958050543,0.0,7220624.300736744 
 02/26  04:00:00,,,,,,,,,3678379.792766096,0.0,4566240.878071144 
 02/26  05:00:00,,,,,,,,,3892517.2972708587,0.0,4566240.878071144 
 02/26  06:00:00,,,,,,,,,4269294.523816252,0.0,4566240.878071144 
 02/26  07:00:00,,,,,,,,,4463165.391241603,0.0,7899176.866895455 
 02/26  08:00:00,,,,,,,,,27039097.021126784,148251.34448740075,9174586.66104918 
 02/26  09:00:00,,,,,,,,,21157433.386722296,0.0,10093405.626758136 
 02/26  10:00:00,,,,,,,,,17979277.20314279,0.0,8202674.677235095 
 02/26  11:00:00,,,,,,,,,15326860.24844993,0.0,7375310.534842208 
 02/26  12:00:00,,,,,,,,,13315736.921909714,0.0,7080372.973794138 
 02/26  13:00:00,,,,,,,,,12092042.354724051,0.0,4861340.984058843 
 02/26  14:00:00,,,,,,,,,9755758.098484816,0.0,7375686.358569539 
 02/26  15:00:00,,,,,,,,,5925167.423205682,0.0,4566240.878071144 
 02/26  16:00:00,,,,,,,,,5492715.354394525,0.0,7375267.506626826 
 02/26  17:00:00,,,,,,,,,5937317.511243316,0.0,4566240.878071144 
 02/26  18:00:00,,,,,,,,,7970377.6268014815,0.0,9814352.889081687 
 02/26  19:00:00,,,,,,,,,12330170.790835448,0.0,9150696.393939171 
 02/26  20:00:00,,,,,,,,,21529.63024693543,0.0,7843452.992252709 
 02/26  21:00:00,,,,,,,,,524412.9345473764,0.0,7843976.2072333265 
 02/26  22:00:00,,,,,,,,,1026036.5096947649,0.0,7767340.981671017 
 02/26  23:00:00,,,,,,,,,1765034.7738374332,0.0,7768009.840992845 
 02/26  24:00:00,1.9364583333333332,0.3630208333333335,1.2458229887117196,40.0859375,160.28385416666666,169.58535406396717,-7.956245032600656,51288794.9448842,2660799.6794997267,0.0,7767369.070232757 
 02/27  01:00:00,,,,,,,,,3468617.545574835,0.0,7220927.088273218 
 02/27  02:00:00,,,,,,,,,4037676.2437733887,0.0,4566240.878071144 
 02/27  03:00:00,,,,,,,,,4499865.09712723,0.0,4566240.878071144 
 02/27  04:00:00,,,,,,,,,4911635.372325691,0.0,4566240.878071144 
 02/27  05:00:00,,,,,,,,,5213805.246055075,0.0,7220344.445434443 
 02/27  06:00:00,,,,,,,,,5428914.4213771345,0.0,4566240.878071144 
 02/27  07:00:00,,,,,,,,,5533775.527615003,0.0,7767249.167785527 
 02/27  08:00:00,,,,,,,,,28384054.355213013,110880.15431160113,7767416.143089863 
 02/27  09:00:00,,,,,,,,,22330166.92710333,0.0,10617560.217802115 
 02/27  10:00:00,,,,,,,,,18776297.512244165,0.0,9423656.713570692 
 02/27  11:00:00,,,,,,,,,15591195.173107805,0.0,6349445.253183818 
 02/27  12:00:00,,,,,,,,,13385283.26879296,0.0,5591951.671775457 
 02/27  13:00:00,,,,,,,,,11757937.878429139,0.0,7375237.677145878 
 02/27  14:00:00,,,,,,,,,9590151.826393513,0.0,4566240.878071144 
 02/27  15:00:00,,,,,,,,,7513102.48141311,0.0,7375369.97281459 
 02/27  16:00:00,,,,,,,,,7432093.444189192,0.0,4566240.878071144 
 02/27  17:00:00,,,,,,,,,9231416.018900406,0.0,7375552.967125516 
 02/27  18:00:00,,,,,,,,,11624270.613873105,0.0,7843627.043252893 
 02/27  19:00:00,,,,,,,,,13036269.068146156,0.0,7843845.979941687 
 02/27  20:00:00,,,,,,,,,0.0,0.0,8904218.90137926 
 02/27  21:00:00,,,,,,,,,30030.302566377155,0.0,10060761.787864737 
 02/27  22:00:00,,,,,,,,,371981.1903725093,0.0,7767634.767068017 
 02/27  23:00:00,,,,,,,,,844006.050390509,0.0,7767216.6236245 
 02/27  24:00:00,1.9239583333333332,-1.8192708333333334,0.39875703660673256,53.994791666666664,74.5859375,169.62046221403742,-7.625591314898106,53862840.030347064,1290797.0181985023,0.0,7767919.417867336 
 02/28  01:00:00,,,,,,,,,1815730.281589089,0.0,4566240.878071144 
 02/28  02:00:00,,,,,,,,,2342142.3636436746,0.0,4566240.878071144 
 02/28  03:00:00,,,,,,,,,2788593.5636238083,0.0,7220942.400310564 
 02/28  04:00:00,,,,,,,,,3171356.1796020735,0.0,4566240.878071144 
 02/28  05:00:00,,,,,,,,,3507153.338416348,0.0,4566240.878071144 
 02/28  06:00:00,,,,,,,,,3662512.2369364044,0.0,6409311.695328064 
 02/28  07:00:00,,,,,,,,,3980941.4679874107,0.0,8749353.953666145 
 02/28  08:00:00,,,,,,,,,26811813.839945804,165662.40509706695,7767447.6584317535 
 02/28  09:00:00,,,,,,,,,21250849.24793377,0.0,8202445.521554913 
 02/28  10:00:00,,,,,,,,,17809743.370399848,0.0,10716259.769633718 
 02/28  11:00:00,,,,,,,,,14605362.721406857,0.0,5429038.5631501125 
 02/28  12:00:00,,,,,,,,,12076986.48122458,0.0,7375308.137552236 
 02/28  13:00:00,,,,,,,,,10456383.870459853,0.0,4566240.878071144 
 02/28  14:00:00,,,,,,,,,7936046.910624038,0.0,7375469.792966368 
 02/28  15:00:00,,,,,,,,,6265400.275025973,0.0,4566240.878071144 
 02/28  16:00:00,,,,,,,,,7453318.095851706,0.0,7375682.182467762 
 02/28  17:00:00,,,,,,,,,9131083.21320469,0.0,7375720.141804956 
 02/28  18:00:00,,,,,,,,,10870852.523586594,0.0,7843469.896693146 
 02/28  19:00:00,,,,,,,,,12865243.395501198,0.0,7844300.514139835 
 02/28  20:00:00,,,,,,,,,0.0,0.0,7843357.613576623 
 02/28  21:00:00,,,,,,,,,103231.41601487667,0.0,7843769.558289872 
 02/28  22:00:00,,,,,,,,,426171.24722149654,0.0,7767293.158244271 
 02/28  23:00:00,,,,,,,,,770720.9299320553,0.0,8605607.648288244 
 02/28  24:00:00,3.3067708333333328,0.8052083333333332,2.3045656435655624,40.171875,144.64583333333334,169.65775750296,-7.292992527808917,52853442.799109936,1188769.0114531058,0.0,9173605.153748592 
 03/01  01:00:00,,,,,,,,,1002787.0536961684,0.0,5357385.429593001 
 03/01  02:00:00,,,,,,,,,1015178.7322244674,0.0,4566240.878071144 
 03/01  03:00:00,,,,,,,,,1423456.3403451396,0.0,4566240.878071144 
 03/01  04:00:00,,,,,,,,,1794838.4701810535,0.0,7220926.402481796 
 03/01  05:00:00,,,,,,,,,2269074.957112138,0.0,4566240.878071144 
 03/01  06:00:00,,,,,,,,,2703952.0538771846,0.0,4566240.878071144 
 03/01  07:00:00,,,,,,,,,3360342.4604766676,0.0,7767975.965671609 
 03/01  08:00:00,,,,,,,,,24927972.273826383,210637.4894816747,7767232.077488888 
